IP:PORT, LOSS, DELAY
188.114.96.184:4500,100.00%,1000 ms
188.114.96.190:4500,100.00%,1000 ms
188.114.96.190:2408,100.00%,1000 ms
188.114.96.201:2408,100.00%,1000 ms
188.114.96.199:1701,100.00%,1000 ms
188.114.96.203:4500,100.00%,1000 ms
188.114.96.200:1701,100.00%,1000 ms
188.114.96.197:4500,100.00%,1000 ms
188.114.96.205:500,100.00%,1000 ms
188.114.96.199:2408,100.00%,1000 ms
188.114.96.202:500,100.00%,1000 ms
188.114.96.205:1701,100.00%,1000 ms
188.114.96.209:4500,100.00%,1000 ms
188.114.96.204:4500,100.00%,1000 ms
188.114.96.197:1701,100.00%,1000 ms
188.114.96.202:2408,100.00%,1000 ms
188.114.96.198:500,100.00%,1000 ms
188.114.96.206:2408,100.00%,1000 ms
188.114.96.204:2408,100.00%,1000 ms
188.114.96.208:2408,100.00%,1000 ms
188.114.96.201:500,100.00%,1000 ms
188.114.96.203:500,100.00%,1000 ms
188.114.96.208:1701,100.00%,1000 ms
188.114.96.210:500,100.00%,1000 ms
188.114.96.206:4500,100.00%,1000 ms
188.114.96.207:1701,100.00%,1000 ms
188.114.96.205:2408,100.00%,1000 ms
162.159.195.59:500,100.00%,1000 ms
188.114.96.203:1701,100.00%,1000 ms
188.114.96.202:1701,100.00%,1000 ms
188.114.96.204:1701,100.00%,1000 ms
188.114.96.204:500,100.00%,1000 ms
188.114.96.198:1701,100.00%,1000 ms
188.114.96.201:4500,100.00%,1000 ms
188.114.96.199:4500,100.00%,1000 ms
188.114.96.207:2408,100.00%,1000 ms
188.114.96.205:4500,100.00%,1000 ms
188.114.96.198:4500,100.00%,1000 ms
188.114.96.197:2408,100.00%,1000 ms
188.114.96.201:1701,100.00%,1000 ms
188.114.96.206:1701,100.00%,1000 ms
188.114.96.220:1701,100.00%,1000 ms
188.114.96.200:4500,100.00%,1000 ms
188.114.96.206:500,100.00%,1000 ms
188.114.96.208:4500,100.00%,1000 ms
188.114.96.210:2408,100.00%,1000 ms
188.114.96.210:4500,100.00%,1000 ms
188.114.96.211:2408,100.00%,1000 ms
188.114.96.214:4500,100.00%,1000 ms
188.114.96.214:1701,100.00%,1000 ms
188.114.96.213:2408,100.00%,1000 ms
188.114.96.224:500,100.00%,1000 ms
188.114.96.211:4500,100.00%,1000 ms
188.114.96.213:4500,100.00%,1000 ms
188.114.96.212:1701,100.00%,1000 ms
188.114.96.217:500,100.00%,1000 ms
188.114.96.217:4500,100.00%,1000 ms
188.114.96.214:500,100.00%,1000 ms
188.114.96.215:500,100.00%,1000 ms
188.114.96.214:2408,100.00%,1000 ms
188.114.96.219:1701,100.00%,1000 ms
188.114.96.222:1701,100.00%,1000 ms
188.114.96.219:500,100.00%,1000 ms
188.114.96.222:2408,100.00%,1000 ms
188.114.96.218:500,100.00%,1000 ms
188.114.96.217:2408,100.00%,1000 ms
188.114.96.217:1701,100.00%,1000 ms
188.114.96.220:4500,100.00%,1000 ms
188.114.96.222:500,100.00%,1000 ms
188.114.96.225:2408,100.00%,1000 ms
188.114.96.224:4500,100.00%,1000 ms
188.114.96.218:1701,100.00%,1000 ms
188.114.96.218:4500,100.00%,1000 ms
188.114.96.216:500,100.00%,1000 ms
188.114.96.216:4500,100.00%,1000 ms
188.114.96.224:2408,100.00%,1000 ms
188.114.96.223:500,100.00%,1000 ms
188.114.96.221:1701,100.00%,1000 ms
188.114.96.216:1701,100.00%,1000 ms
188.114.96.225:1701,100.00%,1000 ms
188.114.96.221:2408,100.00%,1000 ms
188.114.96.218:2408,100.00%,1000 ms
188.114.96.224:1701,100.00%,1000 ms
188.114.96.215:2408,100.00%,1000 ms
188.114.96.215:1701,100.00%,1000 ms
188.114.96.215:4500,100.00%,1000 ms
188.114.96.219:4500,100.00%,1000 ms
188.114.96.220:500,100.00%,1000 ms
188.114.96.227:4500,100.00%,1000 ms
188.114.96.226:1701,100.00%,1000 ms
188.114.96.226:4500,100.00%,1000 ms
188.114.96.228:500,100.00%,1000 ms
188.114.96.227:1701,100.00%,1000 ms
188.114.96.229:1701,100.00%,1000 ms
188.114.96.228:2408,100.00%,1000 ms
188.114.96.230:4500,100.00%,1000 ms
188.114.96.228:4500,100.00%,1000 ms
188.114.96.232:500,100.00%,1000 ms
188.114.96.229:4500,100.00%,1000 ms
188.114.96.231:500,100.00%,1000 ms
188.114.96.229:2408,100.00%,1000 ms
188.114.96.230:1701,100.00%,1000 ms
188.114.96.231:1701,100.00%,1000 ms
188.114.96.232:2408,100.00%,1000 ms
188.114.96.231:4500,100.00%,1000 ms
188.114.96.233:500,100.00%,1000 ms
188.114.96.228:1701,100.00%,1000 ms
188.114.96.231:2408,100.00%,1000 ms
188.114.96.232:4500,100.00%,1000 ms
162.159.195.59:4500,100.00%,1000 ms
188.114.96.234:1701,100.00%,1000 ms
188.114.96.234:500,100.00%,1000 ms
188.114.96.236:1701,100.00%,1000 ms
162.159.195.61:2408,100.00%,1000 ms
162.159.195.58:2408,100.00%,1000 ms
162.159.195.60:4500,100.00%,1000 ms
162.159.195.61:1701,100.00%,1000 ms
162.159.195.56:4500,100.00%,1000 ms
162.159.195.61:4500,100.00%,1000 ms
162.159.195.57:2408,100.00%,1000 ms
162.159.195.60:1701,100.00%,1000 ms
162.159.195.58:4500,100.00%,1000 ms
162.159.195.57:1701,100.00%,1000 ms
162.159.195.61:500,100.00%,1000 ms
162.159.195.59:1701,100.00%,1000 ms
162.159.195.60:2408,100.00%,1000 ms
162.159.195.58:500,100.00%,1000 ms
162.159.195.57:4500,100.00%,1000 ms
162.159.195.49:2408,100.00%,1000 ms
188.114.96.240:2408,100.00%,1000 ms
188.114.96.240:4500,100.00%,1000 ms
162.159.195.51:1701,100.00%,1000 ms
188.114.96.241:500,100.00%,1000 ms
188.114.96.241:4500,100.00%,1000 ms
188.114.96.241:1701,100.00%,1000 ms
162.159.195.51:4500,100.00%,1000 ms
162.159.195.51:500,100.00%,1000 ms
162.159.195.50:500,100.00%,1000 ms
188.114.96.242:1701,100.00%,1000 ms
188.114.96.244:500,100.00%,1000 ms
188.114.96.243:4500,100.00%,1000 ms
188.114.96.243:500,100.00%,1000 ms
188.114.96.244:4500,100.00%,1000 ms
188.114.96.242:4500,100.00%,1000 ms
188.114.96.242:500,100.00%,1000 ms
188.114.96.245:500,100.00%,1000 ms
188.114.96.242:2408,100.00%,1000 ms
188.114.96.243:2408,100.00%,1000 ms
188.114.96.243:1701,100.00%,1000 ms
162.159.195.50:1701,100.00%,1000 ms
188.114.96.251:1701,100.00%,1000 ms
188.114.96.248:4500,100.00%,1000 ms
188.114.96.250:4500,100.00%,1000 ms
188.114.96.248:1701,100.00%,1000 ms
188.114.96.251:2408,100.00%,1000 ms
188.114.96.249:500,100.00%,1000 ms
188.114.96.246:2408,100.00%,1000 ms
188.114.96.250:2408,100.00%,1000 ms
188.114.96.250:500,100.00%,1000 ms
188.114.96.247:4500,100.00%,1000 ms
188.114.96.250:1701,100.00%,1000 ms
188.114.96.246:500,100.00%,1000 ms
188.114.96.249:1701,100.00%,1000 ms
188.114.96.249:4500,100.00%,1000 ms
188.114.96.251:500,100.00%,1000 ms
188.114.96.247:1701,100.00%,1000 ms
162.159.195.49:1701,100.00%,1000 ms
162.159.195.54:500,100.00%,1000 ms
188.114.96.251:4500,100.00%,1000 ms
188.114.96.252:1701,100.00%,1000 ms
188.114.96.252:2408,100.00%,1000 ms
188.114.96.252:500,100.00%,1000 ms
188.114.96.252:4500,100.00%,1000 ms
162.159.195.56:1701,100.00%,1000 ms
188.114.96.253:500,100.00%,1000 ms
162.159.195.52:500,100.00%,1000 ms
162.159.195.53:1701,100.00%,1000 ms
162.159.195.52:1701,100.00%,1000 ms
162.159.195.50:4500,100.00%,1000 ms
162.159.195.54:2408,100.00%,1000 ms
162.159.195.55:2408,100.00%,1000 ms
162.159.195.56:500,100.00%,1000 ms
162.159.195.53:2408,100.00%,1000 ms
162.159.195.52:4500,100.00%,1000 ms
162.159.195.51:2408,100.00%,1000 ms
162.159.195.54:1701,100.00%,1000 ms
162.159.195.53:500,100.00%,1000 ms
162.159.195.52:2408,100.00%,1000 ms
162.159.195.55:1701,100.00%,1000 ms
162.159.195.55:4500,100.00%,1000 ms
162.159.195.56:2408,100.00%,1000 ms
188.114.96.254:4500,100.00%,1000 ms
188.114.96.254:2408,100.00%,1000 ms
188.114.96.255:4500,100.00%,1000 ms
162.159.195.53:4500,100.00%,1000 ms
162.159.195.49:4500,100.00%,1000 ms
162.159.195.44:500,100.00%,1000 ms
162.159.195.47:1701,100.00%,1000 ms
188.114.97.0:2408,100.00%,1000 ms
188.114.97.0:4500,100.00%,1000 ms
188.114.97.1:2408,100.00%,1000 ms
188.114.97.1:1701,100.00%,1000 ms
188.114.97.1:4500,100.00%,1000 ms
188.114.97.2:1701,100.00%,1000 ms
188.114.97.2:2408,100.00%,1000 ms
162.159.195.44:2408,100.00%,1000 ms
162.159.195.45:4500,100.00%,1000 ms
162.159.195.46:4500,100.00%,1000 ms
188.114.97.4:1701,100.00%,1000 ms
162.159.195.48:1701,100.00%,1000 ms
162.159.195.43:2408,100.00%,1000 ms
188.114.97.4:500,100.00%,1000 ms
188.114.97.3:4500,100.00%,1000 ms
162.159.195.44:4500,100.00%,1000 ms
162.159.195.44:1701,100.00%,1000 ms
162.159.195.48:4500,100.00%,1000 ms
188.114.97.5:500,100.00%,1000 ms
188.114.97.5:4500,100.00%,1000 ms
162.159.195.45:1701,100.00%,1000 ms
162.159.195.47:4500,100.00%,1000 ms
162.159.195.46:1701,100.00%,1000 ms
162.159.195.47:500,100.00%,1000 ms
188.114.97.6:500,100.00%,1000 ms
162.159.195.45:2408,100.00%,1000 ms
188.114.97.6:1701,100.00%,1000 ms
162.159.195.43:4500,100.00%,1000 ms
188.114.97.7:500,100.00%,1000 ms
188.114.97.6:4500,100.00%,1000 ms
162.159.195.48:500,100.00%,1000 ms
188.114.97.7:2408,100.00%,1000 ms
188.114.97.8:500,100.00%,1000 ms
188.114.97.7:1701,100.00%,1000 ms
188.114.97.8:1701,100.00%,1000 ms
188.114.97.8:2408,100.00%,1000 ms
162.159.195.43:1701,100.00%,1000 ms
188.114.97.9:500,100.00%,1000 ms
162.159.195.41:4500,100.00%,1000 ms
162.159.195.38:2408,100.00%,1000 ms
162.159.195.39:4500,100.00%,1000 ms
162.159.195.41:1701,100.00%,1000 ms
162.159.195.39:2408,100.00%,1000 ms
162.159.195.40:1701,100.00%,1000 ms
162.159.195.40:2408,100.00%,1000 ms
162.159.195.42:4500,100.00%,1000 ms
162.159.195.40:4500,100.00%,1000 ms
188.114.97.11:2408,100.00%,1000 ms
162.159.195.42:500,100.00%,1000 ms
162.159.193.255:500,100.00%,1000 ms
162.159.193.255:2408,100.00%,1000 ms
162.159.193.255:1701,100.00%,1000 ms
162.159.193.255:4500,100.00%,1000 ms
162.159.193.254:1701,100.00%,1000 ms
162.159.193.254:2408,100.00%,1000 ms
162.159.193.254:4500,100.00%,1000 ms
188.114.97.12:1701,100.00%,1000 ms
188.114.97.12:4500,100.00%,1000 ms
188.114.97.13:500,100.00%,1000 ms
188.114.97.13:4500,100.00%,1000 ms
188.114.97.14:500,100.00%,1000 ms
188.114.97.14:1701,100.00%,1000 ms
188.114.97.13:2408,100.00%,1000 ms
188.114.97.13:1701,100.00%,1000 ms
188.114.97.12:2408,100.00%,1000 ms
162.159.193.253:2408,100.00%,1000 ms
162.159.193.253:4500,100.00%,1000 ms
162.159.193.253:500,100.00%,1000 ms
188.114.97.15:1701,100.00%,1000 ms
188.114.97.14:4500,100.00%,1000 ms
188.114.97.15:500,100.00%,1000 ms
188.114.97.15:2408,100.00%,1000 ms
188.114.97.16:1701,100.00%,1000 ms
188.114.97.15:4500,100.00%,1000 ms
188.114.97.16:2408,100.00%,1000 ms
162.159.193.254:500,100.00%,1000 ms
188.114.97.17:500,100.00%,1000 ms
162.159.193.253:1701,100.00%,1000 ms
188.114.97.17:2408,100.00%,1000 ms
188.114.97.17:4500,100.00%,1000 ms
162.159.193.252:4500,100.00%,1000 ms
162.159.193.252:2408,100.00%,1000 ms
188.114.97.18:500,100.00%,1000 ms
188.114.97.18:1701,100.00%,1000 ms
188.114.97.18:2408,100.00%,1000 ms
162.159.193.251:4500,100.00%,1000 ms
162.159.193.248:1701,100.00%,1000 ms
162.159.193.249:2408,100.00%,1000 ms
162.159.193.250:4500,100.00%,1000 ms
162.159.193.251:500,100.00%,1000 ms
162.159.193.249:4500,100.00%,1000 ms
162.159.193.252:1701,100.00%,1000 ms
162.159.193.250:1701,100.00%,1000 ms
162.159.193.252:500,100.00%,1000 ms
162.159.193.247:4500,100.00%,1000 ms
162.159.193.251:1701,100.00%,1000 ms
162.159.193.249:1701,100.00%,1000 ms
162.159.193.248:500,100.00%,1000 ms
162.159.193.247:2408,100.00%,1000 ms
162.159.193.248:4500,100.00%,1000 ms
162.159.193.249:500,100.00%,1000 ms
188.114.97.22:1701,100.00%,1000 ms
188.114.97.22:500,100.00%,1000 ms
188.114.97.22:4500,100.00%,1000 ms
188.114.97.23:500,100.00%,1000 ms
188.114.97.22:2408,100.00%,1000 ms
188.114.97.23:1701,100.00%,1000 ms
188.114.97.24:500,100.00%,1000 ms
188.114.97.23:2408,100.00%,1000 ms
188.114.97.24:1701,100.00%,1000 ms
188.114.97.24:2408,100.00%,1000 ms
162.159.193.251:2408,100.00%,1000 ms
162.159.193.248:2408,100.00%,1000 ms
162.159.193.250:2408,100.00%,1000 ms
188.114.97.25:2408,100.00%,1000 ms
188.114.97.25:500,100.00%,1000 ms
188.114.97.25:1701,100.00%,1000 ms
162.159.193.250:500,100.00%,1000 ms
162.159.193.247:1701,100.00%,1000 ms
162.159.193.247:500,100.00%,1000 ms
162.159.193.246:1701,100.00%,1000 ms
162.159.193.246:4500,100.00%,1000 ms
188.114.97.26:1701,100.00%,1000 ms
188.114.97.27:500,100.00%,1000 ms
188.114.97.25:4500,100.00%,1000 ms
188.114.97.26:4500,100.00%,1000 ms
188.114.97.26:2408,100.00%,1000 ms
162.159.193.246:500,100.00%,1000 ms
162.159.193.245:4500,100.00%,1000 ms
162.159.193.245:2408,100.00%,1000 ms
162.159.193.246:2408,100.00%,1000 ms
162.159.193.244:4500,100.00%,1000 ms
162.159.193.243:4500,100.00%,1000 ms
188.114.97.27:2408,100.00%,1000 ms
188.114.97.27:4500,100.00%,1000 ms
162.159.193.241:1701,100.00%,1000 ms
162.159.193.245:500,100.00%,1000 ms
162.159.193.242:500,100.00%,1000 ms
162.159.193.239:2408,100.00%,1000 ms
162.159.193.243:500,100.00%,1000 ms
188.114.97.31:2408,100.00%,1000 ms
188.114.97.31:1701,100.00%,1000 ms
162.159.193.244:1701,100.00%,1000 ms
188.114.97.31:4500,100.00%,1000 ms
162.159.193.240:500,100.00%,1000 ms
162.159.193.243:1701,100.00%,1000 ms
162.159.193.241:2408,100.00%,1000 ms
162.159.193.239:1701,100.00%,1000 ms
162.159.193.240:4500,100.00%,1000 ms
162.159.193.245:1701,100.00%,1000 ms
162.159.193.241:500,100.00%,1000 ms
162.159.193.242:4500,100.00%,1000 ms
162.159.193.242:1701,100.00%,1000 ms
162.159.193.240:2408,100.00%,1000 ms
162.159.193.239:4500,100.00%,1000 ms
162.159.193.243:2408,100.00%,1000 ms
162.159.193.239:500,100.00%,1000 ms
162.159.193.244:500,100.00%,1000 ms
162.159.193.241:4500,100.00%,1000 ms
188.114.97.34:2408,100.00%,1000 ms
188.114.97.33:2408,100.00%,1000 ms
188.114.97.34:1701,100.00%,1000 ms
188.114.97.34:500,100.00%,1000 ms
162.159.193.242:2408,100.00%,1000 ms
162.159.193.244:2408,100.00%,1000 ms
162.159.193.240:1701,100.00%,1000 ms
162.159.193.236:4500,100.00%,1000 ms
162.159.193.237:2408,100.00%,1000 ms
162.159.193.233:4500,100.00%,1000 ms
162.159.193.237:1701,100.00%,1000 ms
162.159.193.238:500,100.00%,1000 ms
162.159.193.238:4500,100.00%,1000 ms
162.159.193.236:500,100.00%,1000 ms
188.114.97.36:2408,100.00%,1000 ms
188.114.97.36:1701,100.00%,1000 ms
188.114.97.36:500,100.00%,1000 ms
188.114.97.35:4500,100.00%,1000 ms
162.159.193.235:500,100.00%,1000 ms
188.114.97.37:500,100.00%,1000 ms
188.114.97.37:2408,100.00%,1000 ms
188.114.97.37:4500,100.00%,1000 ms
162.159.193.237:4500,100.00%,1000 ms
188.114.97.38:2408,100.00%,1000 ms
188.114.97.38:4500,100.00%,1000 ms
188.114.97.38:1701,100.00%,1000 ms
188.114.97.39:500,100.00%,1000 ms
162.159.193.237:500,100.00%,1000 ms
162.159.193.236:1701,100.00%,1000 ms
162.159.193.238:1701,100.00%,1000 ms
162.159.193.238:2408,100.00%,1000 ms
162.159.193.236:2408,100.00%,1000 ms
162.159.193.234:1701,100.00%,1000 ms
162.159.193.233:500,100.00%,1000 ms
188.114.97.40:1701,100.00%,1000 ms
188.114.97.40:2408,100.00%,1000 ms
162.159.193.235:4500,100.00%,1000 ms
162.159.193.234:2408,100.00%,1000 ms
162.159.193.234:4500,100.00%,1000 ms
162.159.193.235:1701,100.00%,1000 ms
162.159.193.233:1701,100.00%,1000 ms
162.159.193.233:2408,100.00%,1000 ms
162.159.193.232:4500,100.00%,1000 ms
162.159.193.235:2408,100.00%,1000 ms
162.159.193.234:500,100.00%,1000 ms
162.159.193.232:2408,100.00%,1000 ms
162.159.193.232:1701,100.00%,1000 ms
162.159.193.232:500,100.00%,1000 ms
162.159.193.231:2408,100.00%,1000 ms
162.159.193.231:4500,100.00%,1000 ms
162.159.193.231:1701,100.00%,1000 ms
188.114.97.42:2408,100.00%,1000 ms
188.114.97.42:4500,100.00%,1000 ms
162.159.193.230:1701,100.00%,1000 ms
162.159.193.228:4500,100.00%,1000 ms
162.159.193.228:1701,100.00%,1000 ms
162.159.193.227:4500,100.00%,1000 ms
162.159.193.229:2408,100.00%,1000 ms
162.159.193.229:1701,100.00%,1000 ms
188.114.97.43:500,100.00%,1000 ms
188.114.97.43:1701,100.00%,1000 ms
188.114.97.43:2408,100.00%,1000 ms
162.159.193.228:500,100.00%,1000 ms
188.114.97.43:4500,100.00%,1000 ms
188.114.97.44:500,100.00%,1000 ms
188.114.97.44:1701,100.00%,1000 ms
188.114.97.44:2408,100.00%,1000 ms
188.114.97.45:500,100.00%,1000 ms
188.114.97.44:4500,100.00%,1000 ms
188.114.97.45:1701,100.00%,1000 ms
188.114.97.45:2408,100.00%,1000 ms
162.159.193.228:2408,100.00%,1000 ms
162.159.193.230:2408,100.00%,1000 ms
162.159.193.227:2408,100.00%,1000 ms
162.159.193.230:4500,100.00%,1000 ms
162.159.193.229:4500,100.00%,1000 ms
162.159.193.231:500,100.00%,1000 ms
162.159.193.229:500,100.00%,1000 ms
162.159.193.230:500,100.00%,1000 ms
188.114.97.47:1701,100.00%,1000 ms
188.114.97.46:4500,100.00%,1000 ms
188.114.97.47:500,100.00%,1000 ms
162.159.193.227:1701,100.00%,1000 ms
162.159.193.224:500,100.00%,1000 ms
162.159.193.224:1701,100.00%,1000 ms
162.159.193.225:1701,100.00%,1000 ms
162.159.193.225:500,100.00%,1000 ms
162.159.193.226:4500,100.00%,1000 ms
188.114.97.47:2408,100.00%,1000 ms
162.159.193.226:2408,100.00%,1000 ms
162.159.193.227:500,100.00%,1000 ms
188.114.97.48:1701,100.00%,1000 ms
188.114.97.49:2408,100.00%,1000 ms
188.114.97.49:1701,100.00%,1000 ms
162.159.193.225:2408,100.00%,1000 ms
162.159.193.226:1701,100.00%,1000 ms
162.159.193.226:500,100.00%,1000 ms
162.159.193.225:4500,100.00%,1000 ms
162.159.193.224:4500,100.00%,1000 ms
162.159.193.224:2408,100.00%,1000 ms
188.114.97.51:1701,100.00%,1000 ms
162.159.193.223:2408,100.00%,1000 ms
162.159.193.223:4500,100.00%,1000 ms
162.159.193.222:4500,100.00%,1000 ms
162.159.193.219:2408,100.00%,1000 ms
188.114.97.52:1701,100.00%,1000 ms
188.114.97.52:2408,100.00%,1000 ms
188.114.97.53:500,100.00%,1000 ms
188.114.97.53:1701,100.00%,1000 ms
162.159.193.216:4500,100.00%,1000 ms
162.159.193.221:1701,100.00%,1000 ms
162.159.193.215:1701,100.00%,1000 ms
162.159.193.218:1701,100.00%,1000 ms
162.159.193.220:1701,100.00%,1000 ms
162.159.193.214:4500,100.00%,1000 ms
162.159.193.223:1701,100.00%,1000 ms
188.114.97.54:1701,100.00%,1000 ms
162.159.193.215:500,100.00%,1000 ms
162.159.193.219:500,100.00%,1000 ms
162.159.193.217:2408,100.00%,1000 ms
188.114.97.55:1701,100.00%,1000 ms
188.114.97.55:2408,100.00%,1000 ms
188.114.97.56:500,100.00%,1000 ms
188.114.97.55:4500,100.00%,1000 ms
188.114.97.56:1701,100.00%,1000 ms
162.159.193.218:500,100.00%,1000 ms
188.114.97.57:1701,100.00%,1000 ms
162.159.193.215:2408,100.00%,1000 ms
162.159.193.220:4500,100.00%,1000 ms
188.114.97.58:500,100.00%,1000 ms
162.159.193.223:500,100.00%,1000 ms
162.159.193.218:2408,100.00%,1000 ms
162.159.193.216:500,100.00%,1000 ms
162.159.193.217:4500,100.00%,1000 ms
188.114.97.59:500,100.00%,1000 ms
188.114.97.58:4500,100.00%,1000 ms
162.159.193.214:2408,100.00%,1000 ms
188.114.97.60:1701,100.00%,1000 ms
188.114.97.60:500,100.00%,1000 ms
188.114.97.59:4500,100.00%,1000 ms
162.159.193.221:4500,100.00%,1000 ms
162.159.193.216:2408,100.00%,1000 ms
162.159.193.222:500,100.00%,1000 ms
188.114.97.62:2408,100.00%,1000 ms
162.159.193.215:4500,100.00%,1000 ms
162.159.193.218:4500,100.00%,1000 ms
162.159.193.216:1701,100.00%,1000 ms
188.114.97.64:4500,100.00%,1000 ms
188.114.97.64:500,100.00%,1000 ms
162.159.193.217:500,100.00%,1000 ms
188.114.97.65:500,100.00%,1000 ms
162.159.193.214:1701,100.00%,1000 ms
162.159.193.219:1701,100.00%,1000 ms
188.114.97.65:1701,100.00%,1000 ms
162.159.193.222:2408,100.00%,1000 ms
162.159.193.221:2408,100.00%,1000 ms
188.114.97.66:500,100.00%,1000 ms
188.114.97.65:4500,100.00%,1000 ms
162.159.193.214:500,100.00%,1000 ms
188.114.97.66:4500,100.00%,1000 ms
162.159.193.222:1701,100.00%,1000 ms
162.159.193.220:500,100.00%,1000 ms
162.159.193.221:500,100.00%,1000 ms
188.114.97.67:2408,100.00%,1000 ms
188.114.97.67:500,100.00%,1000 ms
188.114.97.67:1701,100.00%,1000 ms
188.114.97.67:4500,100.00%,1000 ms
188.114.97.68:500,100.00%,1000 ms
162.159.193.219:4500,100.00%,1000 ms
188.114.97.69:1701,100.00%,1000 ms
162.159.193.217:1701,100.00%,1000 ms
162.159.193.220:2408,100.00%,1000 ms
162.159.193.213:1701,100.00%,1000 ms
162.159.193.206:4500,100.00%,1000 ms
162.159.193.202:4500,100.00%,1000 ms
162.159.193.212:4500,100.00%,1000 ms
162.159.193.207:4500,100.00%,1000 ms
162.159.193.208:500,100.00%,1000 ms
188.114.97.71:4500,100.00%,1000 ms
162.159.193.212:2408,100.00%,1000 ms
188.114.97.72:500,100.00%,1000 ms
162.159.193.203:1701,100.00%,1000 ms
162.159.193.205:1701,100.00%,1000 ms
162.159.193.207:500,100.00%,1000 ms
162.159.193.209:2408,100.00%,1000 ms
162.159.193.209:1701,100.00%,1000 ms
162.159.193.207:2408,100.00%,1000 ms
162.159.193.203:2408,100.00%,1000 ms
162.159.193.201:2408,100.00%,1000 ms
188.114.97.73:1701,100.00%,1000 ms
188.114.97.72:2408,100.00%,1000 ms
188.114.97.73:2408,100.00%,1000 ms
188.114.97.73:500,100.00%,1000 ms
188.114.97.72:4500,100.00%,1000 ms
188.114.97.73:4500,100.00%,1000 ms
188.114.97.74:500,100.00%,1000 ms
162.159.193.208:2408,100.00%,1000 ms
188.114.97.74:2408,100.00%,1000 ms
162.159.193.210:500,100.00%,1000 ms
162.159.193.203:500,100.00%,1000 ms
188.114.97.75:1701,100.00%,1000 ms
188.114.97.74:4500,100.00%,1000 ms
162.159.193.212:1701,100.00%,1000 ms
162.159.193.211:1701,100.00%,1000 ms
162.159.193.204:500,100.00%,1000 ms
188.114.97.77:500,100.00%,1000 ms
188.114.97.76:2408,100.00%,1000 ms
188.114.97.75:2408,100.00%,1000 ms
188.114.97.75:4500,100.00%,1000 ms
188.114.97.76:500,100.00%,1000 ms
188.114.97.77:2408,100.00%,1000 ms
188.114.97.76:4500,100.00%,1000 ms
188.114.97.77:1701,100.00%,1000 ms
162.159.193.203:4500,100.00%,1000 ms
162.159.193.204:2408,100.00%,1000 ms
188.114.97.77:4500,100.00%,1000 ms
188.114.97.78:500,100.00%,1000 ms
188.114.97.79:500,100.00%,1000 ms
162.159.193.213:2408,100.00%,1000 ms
162.159.193.202:1701,100.00%,1000 ms
162.159.193.208:4500,100.00%,1000 ms
188.114.97.80:2408,100.00%,1000 ms
188.114.97.80:1701,100.00%,1000 ms
162.159.193.206:2408,100.00%,1000 ms
162.159.193.206:1701,100.00%,1000 ms
188.114.97.80:4500,100.00%,1000 ms
188.114.97.81:500,100.00%,1000 ms
162.159.193.206:500,100.00%,1000 ms
162.159.193.204:1701,100.00%,1000 ms
162.159.193.211:500,100.00%,1000 ms
188.114.97.83:4500,100.00%,1000 ms
162.159.193.202:500,100.00%,1000 ms
162.159.193.200:4500,100.00%,1000 ms
188.114.97.84:500,100.00%,1000 ms
188.114.97.85:1701,100.00%,1000 ms
162.159.193.210:4500,100.00%,1000 ms
162.159.193.212:500,100.00%,1000 ms
162.159.193.213:500,100.00%,1000 ms
162.159.193.211:2408,100.00%,1000 ms
162.159.193.205:500,100.00%,1000 ms
162.159.193.210:1701,100.00%,1000 ms
162.159.193.211:4500,100.00%,1000 ms
162.159.193.201:1701,100.00%,1000 ms
188.114.97.86:1701,100.00%,1000 ms
188.114.97.87:500,100.00%,1000 ms
188.114.97.87:1701,100.00%,1000 ms
162.159.193.205:2408,100.00%,1000 ms
188.114.97.87:2408,100.00%,1000 ms
188.114.97.87:4500,100.00%,1000 ms
188.114.97.88:1701,100.00%,1000 ms
188.114.97.88:2408,100.00%,1000 ms
162.159.193.209:4500,100.00%,1000 ms
188.114.97.88:500,100.00%,1000 ms
162.159.193.202:2408,100.00%,1000 ms
162.159.193.205:4500,100.00%,1000 ms
162.159.193.201:4500,100.00%,1000 ms
162.159.193.207:1701,100.00%,1000 ms
162.159.193.210:2408,100.00%,1000 ms
